id,group,y_true,file_path,prompt,detector_name,score,y_hat,split
fake_female-doctor_0000,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_16x16/fake/female-doctor/fake_female-doctor_0000.png,,lgrad,0.9999998807907104,1,test
fake_female-doctor_0001,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_16x16/fake/female-doctor/fake_female-doctor_0001.png,,lgrad,1.0,1,test
fake_female-doctor_0002,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_16x16/fake/female-doctor/fake_female-doctor_0002.png,,lgrad,1.0,1,test
fake_female-doctor_0003,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_16x16/fake/female-doctor/fake_female-doctor_0003.png,,lgrad,1.0,1,test
fake_female-doctor_0004,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_16x16/fake/female-doctor/fake_female-doctor_0004.png,,lgrad,0.9999698400497437,1,test
fake_female-doctor_0005,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_16x16/fake/female-doctor/fake_female-doctor_0005.png,,lgrad,0.9999998807907104,1,test
fake_female-doctor_0006,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_16x16/fake/female-doctor/fake_female-doctor_0006.png,,lgrad,1.0,1,test
fake_female-doctor_0007,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_16x16/fake/female-doctor/fake_female-doctor_0007.png,,lgrad,0.990830659866333,1,test
fake_female-doctor_0008,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_16x16/fake/female-doctor/fake_female-doctor_0008.png,,lgrad,1.0,1,test
fake_female-doctor_0009,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_16x16/fake/female-doctor/fake_female-doctor_0009.png,,lgrad,1.0,1,test
fake_female-doctor_0010,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_16x16/fake/female-doctor/fake_female-doctor_0010.png,,lgrad,1.0,1,test
fake_female-doctor_0011,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_16x16/fake/female-doctor/fake_female-doctor_0011.png,,lgrad,0.999998927116394,1,test
fake_female-doctor_0012,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_16x16/fake/female-doctor/fake_female-doctor_0012.png,,lgrad,0.9888206124305725,1,test
fake_female-doctor_0013,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_16x16/fake/female-doctor/fake_female-doctor_0013.png,,lgrad,1.0,1,test
fake_female-doctor_0014,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_16x16/fake/female-doctor/fake_female-doctor_0014.png,,lgrad,1.0,1,test
fake_female-doctor_0015,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_16x16/fake/female-doctor/fake_female-doctor_0015.png,,lgrad,0.99994957447052,1,test
fake_female-doctor_0016,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_16x16/fake/female-doctor/fake_female-doctor_0016.png,,lgrad,0.9456576108932495,1,test
fake_female-doctor_0017,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_16x16/fake/female-doctor/fake_female-doctor_0017.png,,lgrad,1.0,1,test
fake_female-doctor_0018,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_16x16/fake/female-doctor/fake_female-doctor_0018.png,,lgrad,1.0,1,test
fake_female-doctor_0019,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_16x16/fake/female-doctor/fake_female-doctor_0019.png,,lgrad,1.0,1,test
fake_female-doctor_0020,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_16x16/fake/female-doctor/fake_female-doctor_0020.png,,lgrad,0.9999347925186157,1,test
fake_female-doctor_0021,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_16x16/fake/female-doctor/fake_female-doctor_0021.png,,lgrad,1.0,1,test
fake_female-doctor_0022,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_16x16/fake/female-doctor/fake_female-doctor_0022.png,,lgrad,1.0,1,test
fake_female-doctor_0023,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_16x16/fake/female-doctor/fake_female-doctor_0023.png,,lgrad,1.0,1,test
fake_female-doctor_0024,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_16x16/fake/female-doctor/fake_female-doctor_0024.png,,lgrad,1.0,1,test
fake_female-doctor_0025,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_16x16/fake/female-doctor/fake_female-doctor_0025.png,,lgrad,0.9985650181770325,1,test
fake_female-doctor_0026,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_16x16/fake/female-doctor/fake_female-doctor_0026.png,,lgrad,1.0,1,test
fake_female-doctor_0027,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_16x16/fake/female-doctor/fake_female-doctor_0027.png,,lgrad,1.0,1,test
fake_female-doctor_0028,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_16x16/fake/female-doctor/fake_female-doctor_0028.png,,lgrad,1.0,1,test
fake_female-doctor_0029,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_16x16/fake/female-doctor/fake_female-doctor_0029.png,,lgrad,1.0,1,test
fake_female-doctor_0030,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_16x16/fake/female-doctor/fake_female-doctor_0030.png,,lgrad,0.9999970197677612,1,test
fake_female-doctor_0031,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_16x16/fake/female-doctor/fake_female-doctor_0031.png,,lgrad,1.0,1,test
fake_female-doctor_0032,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_16x16/fake/female-doctor/fake_female-doctor_0032.png,,lgrad,1.0,1,test
fake_female-doctor_0033,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_16x16/fake/female-doctor/fake_female-doctor_0033.png,,lgrad,1.0,1,test
fake_female-doctor_0034,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_16x16/fake/female-doctor/fake_female-doctor_0034.png,,lgrad,0.9999995231628418,1,test
fake_female-doctor_0035,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_16x16/fake/female-doctor/fake_female-doctor_0035.png,,lgrad,0.9994804263114929,1,test
