id,group,y_true,file_path,prompt,detector_name,score,y_hat,split
fake_female-doctor_0000,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_16x16/fake/female-doctor/fake_female-doctor_0000.png,,cnndetection,2.5227978824955578e-24,0,test
fake_female-doctor_0001,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_16x16/fake/female-doctor/fake_female-doctor_0001.png,,cnndetection,3.070070443148388e-22,0,test
fake_female-doctor_0002,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_16x16/fake/female-doctor/fake_female-doctor_0002.png,,cnndetection,6.3655914260184824e-21,0,test
fake_female-doctor_0003,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_16x16/fake/female-doctor/fake_female-doctor_0003.png,,cnndetection,4.838647793844517e-19,0,test
fake_female-doctor_0004,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_16x16/fake/female-doctor/fake_female-doctor_0004.png,,cnndetection,3.604956680632063e-24,0,test
fake_female-doctor_0005,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_16x16/fake/female-doctor/fake_female-doctor_0005.png,,cnndetection,5.645415915325209e-20,0,test
fake_female-doctor_0006,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_16x16/fake/female-doctor/fake_female-doctor_0006.png,,cnndetection,1.190472514234805e-16,0,test
fake_female-doctor_0007,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_16x16/fake/female-doctor/fake_female-doctor_0007.png,,cnndetection,1.781191364649999e-14,0,test
fake_female-doctor_0008,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_16x16/fake/female-doctor/fake_female-doctor_0008.png,,cnndetection,1.9705739495964086e-24,0,test
fake_female-doctor_0009,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_16x16/fake/female-doctor/fake_female-doctor_0009.png,,cnndetection,2.7642712710572014e-15,0,test
fake_female-doctor_0010,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_16x16/fake/female-doctor/fake_female-doctor_0010.png,,cnndetection,2.4922650211589785e-24,0,test
fake_female-doctor_0011,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_16x16/fake/female-doctor/fake_female-doctor_0011.png,,cnndetection,3.232698473271896e-22,0,test
fake_female-doctor_0012,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_16x16/fake/female-doctor/fake_female-doctor_0012.png,,cnndetection,8.599993264734958e-20,0,test
fake_female-doctor_0013,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_16x16/fake/female-doctor/fake_female-doctor_0013.png,,cnndetection,2.3452615156352566e-17,0,test
fake_female-doctor_0014,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_16x16/fake/female-doctor/fake_female-doctor_0014.png,,cnndetection,7.904977127132549e-24,0,test
fake_female-doctor_0015,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_16x16/fake/female-doctor/fake_female-doctor_0015.png,,cnndetection,7.965915529101555e-16,0,test
fake_female-doctor_0016,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_16x16/fake/female-doctor/fake_female-doctor_0016.png,,cnndetection,2.9587423330409247e-19,0,test
fake_female-doctor_0017,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_16x16/fake/female-doctor/fake_female-doctor_0017.png,,cnndetection,5.840065471248249e-26,0,test
fake_female-doctor_0018,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_16x16/fake/female-doctor/fake_female-doctor_0018.png,,cnndetection,2.4991627234110232e-20,0,test
fake_female-doctor_0019,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_16x16/fake/female-doctor/fake_female-doctor_0019.png,,cnndetection,5.3516532858333324e-24,0,test
fake_female-doctor_0020,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_16x16/fake/female-doctor/fake_female-doctor_0020.png,,cnndetection,1.3345630291938595e-24,0,test
fake_female-doctor_0021,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_16x16/fake/female-doctor/fake_female-doctor_0021.png,,cnndetection,4.928284897806399e-20,0,test
fake_female-doctor_0022,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_16x16/fake/female-doctor/fake_female-doctor_0022.png,,cnndetection,4.428874277902721e-27,0,test
fake_female-doctor_0023,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_16x16/fake/female-doctor/fake_female-doctor_0023.png,,cnndetection,6.146667227228978e-23,0,test
fake_female-doctor_0024,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_16x16/fake/female-doctor/fake_female-doctor_0024.png,,cnndetection,6.108256089984035e-18,0,test
fake_female-doctor_0025,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_16x16/fake/female-doctor/fake_female-doctor_0025.png,,cnndetection,4.033981987291551e-27,0,test
