id,group,y_true,file_path,prompt,detector_name,score,y_hat,split
fake_female-doctor_0000,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_4x4/fake/female-doctor/fake_female-doctor_0000.png,,cnndetection,6.131496677573567e-14,0,test
fake_female-doctor_0001,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_4x4/fake/female-doctor/fake_female-doctor_0001.png,,cnndetection,1.959120365935263e-10,0,test
fake_female-doctor_0002,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_4x4/fake/female-doctor/fake_female-doctor_0002.png,,cnndetection,1.133825811017175e-10,0,test
fake_female-doctor_0003,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_4x4/fake/female-doctor/fake_female-doctor_0003.png,,cnndetection,1.077340456845377e-07,0,test
fake_female-doctor_0004,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_4x4/fake/female-doctor/fake_female-doctor_0004.png,,cnndetection,7.904019105886562e-11,0,test
fake_female-doctor_0005,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_4x4/fake/female-doctor/fake_female-doctor_0005.png,,cnndetection,1.1491663371998584e-06,0,test
fake_female-doctor_0006,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_4x4/fake/female-doctor/fake_female-doctor_0006.png,,cnndetection,4.49004744496051e-07,0,test
fake_female-doctor_0007,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_4x4/fake/female-doctor/fake_female-doctor_0007.png,,cnndetection,4.7672020997424625e-08,0,test
fake_female-doctor_0008,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_4x4/fake/female-doctor/fake_female-doctor_0008.png,,cnndetection,2.7045204617492935e-11,0,test
fake_female-doctor_0009,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_4x4/fake/female-doctor/fake_female-doctor_0009.png,,cnndetection,6.412087527607468e-11,0,test
fake_female-doctor_0010,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_4x4/fake/female-doctor/fake_female-doctor_0010.png,,cnndetection,6.993360557316919e-08,0,test
fake_female-doctor_0011,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_4x4/fake/female-doctor/fake_female-doctor_0011.png,,cnndetection,3.870418308765666e-12,0,test
fake_female-doctor_0012,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_4x4/fake/female-doctor/fake_female-doctor_0012.png,,cnndetection,6.914950063219294e-06,0,test
fake_female-doctor_0013,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_4x4/fake/female-doctor/fake_female-doctor_0013.png,,cnndetection,1.3978032273320729e-11,0,test
fake_female-doctor_0014,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_4x4/fake/female-doctor/fake_female-doctor_0014.png,,cnndetection,7.756740128678219e-13,0,test
fake_female-doctor_0015,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_4x4/fake/female-doctor/fake_female-doctor_0015.png,,cnndetection,2.7933310775551945e-08,0,test
fake_female-doctor_0016,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_4x4/fake/female-doctor/fake_female-doctor_0016.png,,cnndetection,5.4853184217051876e-09,0,test
fake_female-doctor_0017,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_4x4/fake/female-doctor/fake_female-doctor_0017.png,,cnndetection,2.5814062598107125e-14,0,test
fake_female-doctor_0018,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_4x4/fake/female-doctor/fake_female-doctor_0018.png,,cnndetection,6.327464916466852e-07,0,test
fake_female-doctor_0019,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_4x4/fake/female-doctor/fake_female-doctor_0019.png,,cnndetection,4.906657111863888e-12,0,test
fake_female-doctor_0020,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_4x4/fake/female-doctor/fake_female-doctor_0020.png,,cnndetection,5.850122385717981e-18,0,test
fake_female-doctor_0021,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_4x4/fake/female-doctor/fake_female-doctor_0021.png,,cnndetection,2.7170608518645167e-07,0,test
fake_female-doctor_0022,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_4x4/fake/female-doctor/fake_female-doctor_0022.png,,cnndetection,1.2500990693997682e-11,0,test
fake_female-doctor_0023,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_4x4/fake/female-doctor/fake_female-doctor_0023.png,,cnndetection,3.876352711040809e-11,0,test
fake_female-doctor_0024,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_4x4/fake/female-doctor/fake_female-doctor_0024.png,,cnndetection,6.312755765174038e-13,0,test
fake_female-doctor_0025,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_4x4/fake/female-doctor/fake_female-doctor_0025.png,,cnndetection,1.6284958936907401e-09,0,test
fake_female-doctor_0026,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_4x4/fake/female-doctor/fake_female-doctor_0026.png,,cnndetection,1.054326678046058e-11,0,test
