id,group,y_true,file_path,prompt,detector_name,score,y_hat,split
fake_female-doctor_0000,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_2x2/fake/female-doctor/fake_female-doctor_0000.png,,cnndetection,1.9333818188655024e-16,0,test
fake_female-doctor_0001,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_2x2/fake/female-doctor/fake_female-doctor_0001.png,,cnndetection,6.030978769503131e-15,0,test
fake_female-doctor_0002,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_2x2/fake/female-doctor/fake_female-doctor_0002.png,,cnndetection,4.045748625003398e-08,0,test
fake_female-doctor_0003,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_2x2/fake/female-doctor/fake_female-doctor_0003.png,,cnndetection,1.5230657481879462e-05,0,test
fake_female-doctor_0004,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_2x2/fake/female-doctor/fake_female-doctor_0004.png,,cnndetection,3.41825654004424e-07,0,test
fake_female-doctor_0005,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_2x2/fake/female-doctor/fake_female-doctor_0005.png,,cnndetection,6.152987225505058e-06,0,test
fake_female-doctor_0006,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_2x2/fake/female-doctor/fake_female-doctor_0006.png,,cnndetection,7.835060955585504e-08,0,test
fake_female-doctor_0007,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_2x2/fake/female-doctor/fake_female-doctor_0007.png,,cnndetection,1.1763797706408011e-14,0,test
fake_female-doctor_0008,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_2x2/fake/female-doctor/fake_female-doctor_0008.png,,cnndetection,1.4209505967699432e-11,0,test
fake_female-doctor_0009,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_2x2/fake/female-doctor/fake_female-doctor_0009.png,,cnndetection,1.1343097468252683e-11,0,test
fake_female-doctor_0010,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_2x2/fake/female-doctor/fake_female-doctor_0010.png,,cnndetection,1.1166989555277951e-10,0,test
fake_female-doctor_0011,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_2x2/fake/female-doctor/fake_female-doctor_0011.png,,cnndetection,2.5163593875277e-08,0,test
fake_female-doctor_0012,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_2x2/fake/female-doctor/fake_female-doctor_0012.png,,cnndetection,1.972007623862737e-08,0,test
fake_female-doctor_0013,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_2x2/fake/female-doctor/fake_female-doctor_0013.png,,cnndetection,2.9434696902086444e-09,0,test
fake_female-doctor_0014,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_2x2/fake/female-doctor/fake_female-doctor_0014.png,,cnndetection,7.557551860801898e-14,0,test
fake_female-doctor_0015,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_2x2/fake/female-doctor/fake_female-doctor_0015.png,,cnndetection,1.9505800992192235e-06,0,test
fake_female-doctor_0016,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_2x2/fake/female-doctor/fake_female-doctor_0016.png,,cnndetection,4.0594108630109815e-10,0,test
fake_female-doctor_0017,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_2x2/fake/female-doctor/fake_female-doctor_0017.png,,cnndetection,7.079852815117249e-10,0,test
fake_female-doctor_0018,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_2x2/fake/female-doctor/fake_female-doctor_0018.png,,cnndetection,1.7126620832641493e-07,0,test
fake_female-doctor_0019,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_2x2/fake/female-doctor/fake_female-doctor_0019.png,,cnndetection,1.185917065165353e-16,0,test
fake_female-doctor_0020,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_2x2/fake/female-doctor/fake_female-doctor_0020.png,,cnndetection,4.856236524020119e-10,0,test
fake_female-doctor_0021,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_2x2/fake/female-doctor/fake_female-doctor_0021.png,,cnndetection,5.553326461876784e-12,0,test
fake_female-doctor_0022,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_2x2/fake/female-doctor/fake_female-doctor_0022.png,,cnndetection,5.602195374265762e-10,0,test
fake_female-doctor_0023,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_2x2/fake/female-doctor/fake_female-doctor_0023.png,,cnndetection,2.088655861598454e-07,0,test
fake_female-doctor_0024,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_2x2/fake/female-doctor/fake_female-doctor_0024.png,,cnndetection,3.97169088728333e-08,0,test
fake_female-doctor_0025,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_2x2/fake/female-doctor/fake_female-doctor_0025.png,,cnndetection,1.3280301337792455e-12,0,test
fake_female-doctor_0026,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_2x2/fake/female-doctor/fake_female-doctor_0026.png,,cnndetection,2.4474621548170594e-12,0,test
