id,group,y_true,file_path,prompt,detector_name,score,y_hat,split
fake_female-doctor_0000,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_2x2/fake/female-doctor/fake_female-doctor_0000.png,,lgrad,0.9999996423721313,1,test
fake_female-doctor_0001,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_2x2/fake/female-doctor/fake_female-doctor_0001.png,,lgrad,0.9999988079071045,1,test
fake_female-doctor_0002,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_2x2/fake/female-doctor/fake_female-doctor_0002.png,,lgrad,1.0,1,test
fake_female-doctor_0003,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_2x2/fake/female-doctor/fake_female-doctor_0003.png,,lgrad,0.9999990463256836,1,test
fake_female-doctor_0004,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_2x2/fake/female-doctor/fake_female-doctor_0004.png,,lgrad,0.9999880790710449,1,test
fake_female-doctor_0005,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_2x2/fake/female-doctor/fake_female-doctor_0005.png,,lgrad,1.0,1,test
fake_female-doctor_0006,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_2x2/fake/female-doctor/fake_female-doctor_0006.png,,lgrad,0.9999995231628418,1,test
fake_female-doctor_0007,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_2x2/fake/female-doctor/fake_female-doctor_0007.png,,lgrad,0.993224024772644,1,test
fake_female-doctor_0008,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_2x2/fake/female-doctor/fake_female-doctor_0008.png,,lgrad,0.9999996423721313,1,test
fake_female-doctor_0009,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_2x2/fake/female-doctor/fake_female-doctor_0009.png,,lgrad,1.0,1,test
fake_female-doctor_0010,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_2x2/fake/female-doctor/fake_female-doctor_0010.png,,lgrad,0.9999996423721313,1,test
fake_female-doctor_0011,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_2x2/fake/female-doctor/fake_female-doctor_0011.png,,lgrad,0.9999990463256836,1,test
fake_female-doctor_0012,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_2x2/fake/female-doctor/fake_female-doctor_0012.png,,lgrad,1.0,1,test
fake_female-doctor_0013,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_2x2/fake/female-doctor/fake_female-doctor_0013.png,,lgrad,1.0,1,test
fake_female-doctor_0014,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_2x2/fake/female-doctor/fake_female-doctor_0014.png,,lgrad,1.0,1,test
fake_female-doctor_0015,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_2x2/fake/female-doctor/fake_female-doctor_0015.png,,lgrad,0.9999998807907104,1,test
