id,group,y_true,file_path,prompt,detector_name,score,y_hat,split
fake_female-doctor_0000,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_32x32/fake/female-doctor/fake_female-doctor_0000.png,,npr,1.0,1,test
fake_female-doctor_0001,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_32x32/fake/female-doctor/fake_female-doctor_0001.png,,npr,1.0,1,test
fake_female-doctor_0002,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_32x32/fake/female-doctor/fake_female-doctor_0002.png,,npr,1.0,1,test
fake_female-doctor_0003,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_32x32/fake/female-doctor/fake_female-doctor_0003.png,,npr,1.0,1,test
fake_female-doctor_0004,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_32x32/fake/female-doctor/fake_female-doctor_0004.png,,npr,0.999909520149231,1,test
fake_female-doctor_0005,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_32x32/fake/female-doctor/fake_female-doctor_0005.png,,npr,1.0,1,test
fake_female-doctor_0006,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_32x32/fake/female-doctor/fake_female-doctor_0006.png,,npr,1.0,1,test
fake_female-doctor_0007,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_32x32/fake/female-doctor/fake_female-doctor_0007.png,,npr,3.927889569155241e-09,0,test
fake_female-doctor_0008,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_32x32/fake/female-doctor/fake_female-doctor_0008.png,,npr,1.0,1,test
fake_female-doctor_0009,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_32x32/fake/female-doctor/fake_female-doctor_0009.png,,npr,1.0,1,test
fake_female-doctor_0010,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_32x32/fake/female-doctor/fake_female-doctor_0010.png,,npr,1.0,1,test
fake_female-doctor_0011,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_32x32/fake/female-doctor/fake_female-doctor_0011.png,,npr,1.0,1,test
fake_female-doctor_0012,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_32x32/fake/female-doctor/fake_female-doctor_0012.png,,npr,1.0,1,test
fake_female-doctor_0013,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_32x32/fake/female-doctor/fake_female-doctor_0013.png,,npr,1.0,1,test
fake_female-doctor_0014,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_32x32/fake/female-doctor/fake_female-doctor_0014.png,,npr,1.0,1,test
fake_female-doctor_0015,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_32x32/fake/female-doctor/fake_female-doctor_0015.png,,npr,0.9999985694885254,1,test
fake_female-doctor_0016,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_32x32/fake/female-doctor/fake_female-doctor_0016.png,,npr,0.9999998807907104,1,test
fake_female-doctor_0017,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_32x32/fake/female-doctor/fake_female-doctor_0017.png,,npr,0.9999899864196777,1,test
fake_female-doctor_0018,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_32x32/fake/female-doctor/fake_female-doctor_0018.png,,npr,1.0,1,test
fake_female-doctor_0019,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_32x32/fake/female-doctor/fake_female-doctor_0019.png,,npr,0.9999892711639404,1,test
fake_female-doctor_0020,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_32x32/fake/female-doctor/fake_female-doctor_0020.png,,npr,0.9998226761817932,1,test
fake_female-doctor_0021,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_32x32/fake/female-doctor/fake_female-doctor_0021.png,,npr,1.0,1,test
