id,group,y_true,file_path,prompt,detector_name,score,y_hat,split
fake_female-doctor_0000,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_32x32/fake/female-doctor/fake_female-doctor_0000.png,,lgrad,0.9999927282333374,1,test
fake_female-doctor_0001,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_32x32/fake/female-doctor/fake_female-doctor_0001.png,,lgrad,0.9999723434448242,1,test
fake_female-doctor_0002,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_32x32/fake/female-doctor/fake_female-doctor_0002.png,,lgrad,0.01587214507162571,0,test
fake_female-doctor_0003,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_32x32/fake/female-doctor/fake_female-doctor_0003.png,,lgrad,0.33641862869262695,0,test
fake_female-doctor_0004,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_32x32/fake/female-doctor/fake_female-doctor_0004.png,,lgrad,0.9817419648170471,1,test
fake_female-doctor_0005,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_32x32/fake/female-doctor/fake_female-doctor_0005.png,,lgrad,0.9992631077766418,1,test
fake_female-doctor_0006,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_32x32/fake/female-doctor/fake_female-doctor_0006.png,,lgrad,0.999922513961792,1,test
fake_female-doctor_0007,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_32x32/fake/female-doctor/fake_female-doctor_0007.png,,lgrad,0.04050312936306,0,test
fake_female-doctor_0008,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_32x32/fake/female-doctor/fake_female-doctor_0008.png,,lgrad,0.21036413311958313,0,test
fake_female-doctor_0009,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_32x32/fake/female-doctor/fake_female-doctor_0009.png,,lgrad,0.36998578906059265,0,test
fake_female-doctor_0010,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_32x32/fake/female-doctor/fake_female-doctor_0010.png,,lgrad,0.9999929666519165,1,test
fake_female-doctor_0011,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_32x32/fake/female-doctor/fake_female-doctor_0011.png,,lgrad,0.9999504089355469,1,test
fake_female-doctor_0012,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_32x32/fake/female-doctor/fake_female-doctor_0012.png,,lgrad,0.9972335696220398,1,test
fake_female-doctor_0013,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_32x32/fake/female-doctor/fake_female-doctor_0013.png,,lgrad,0.8007705211639404,1,test
fake_female-doctor_0014,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_32x32/fake/female-doctor/fake_female-doctor_0014.png,,lgrad,0.9997521042823792,1,test
fake_female-doctor_0015,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_32x32/fake/female-doctor/fake_female-doctor_0015.png,,lgrad,0.40027549862861633,0,test
fake_female-doctor_0016,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_32x32/fake/female-doctor/fake_female-doctor_0016.png,,lgrad,0.9200583696365356,1,test
fake_female-doctor_0017,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_32x32/fake/female-doctor/fake_female-doctor_0017.png,,lgrad,0.9980304837226868,1,test
fake_female-doctor_0018,female-doctor,1,/content/drive/MyDrive/project/data/shuffled_32x32/fake/female-doctor/fake_female-doctor_0018.png,,lgrad,0.999994158744812,1,test
