id,group,y_true,file_path,prompt,detector_name,score,y_hat,split
fake_female-doctor_0000,female-doctor,1,/content/drive/MyDrive/project/data/high_pass_residuals/fake/female-doctor/fake_female-doctor_0000.png,,cnndetection,0.0,0,test
fake_female-doctor_0001,female-doctor,1,/content/drive/MyDrive/project/data/high_pass_residuals/fake/female-doctor/fake_female-doctor_0001.png,,cnndetection,0.0,0,test
fake_female-doctor_0002,female-doctor,1,/content/drive/MyDrive/project/data/high_pass_residuals/fake/female-doctor/fake_female-doctor_0002.png,,cnndetection,0.0,0,test
fake_female-doctor_0003,female-doctor,1,/content/drive/MyDrive/project/data/high_pass_residuals/fake/female-doctor/fake_female-doctor_0003.png,,cnndetection,0.0,0,test
fake_female-doctor_0004,female-doctor,1,/content/drive/MyDrive/project/data/high_pass_residuals/fake/female-doctor/fake_female-doctor_0004.png,,cnndetection,0.0,0,test
fake_female-doctor_0005,female-doctor,1,/content/drive/MyDrive/project/data/high_pass_residuals/fake/female-doctor/fake_female-doctor_0005.png,,cnndetection,0.0,0,test
fake_female-doctor_0006,female-doctor,1,/content/drive/MyDrive/project/data/high_pass_residuals/fake/female-doctor/fake_female-doctor_0006.png,,cnndetection,0.0,0,test
fake_female-doctor_0007,female-doctor,1,/content/drive/MyDrive/project/data/high_pass_residuals/fake/female-doctor/fake_female-doctor_0007.png,,cnndetection,1.1920928955078125e-07,0,test
fake_female-doctor_0008,female-doctor,1,/content/drive/MyDrive/project/data/high_pass_residuals/fake/female-doctor/fake_female-doctor_0008.png,,cnndetection,0.0,0,test
fake_female-doctor_0009,female-doctor,1,/content/drive/MyDrive/project/data/high_pass_residuals/fake/female-doctor/fake_female-doctor_0009.png,,cnndetection,0.0,0,test
fake_female-doctor_0010,female-doctor,1,/content/drive/MyDrive/project/data/high_pass_residuals/fake/female-doctor/fake_female-doctor_0010.png,,cnndetection,0.0,0,test
fake_female-doctor_0011,female-doctor,1,/content/drive/MyDrive/project/data/high_pass_residuals/fake/female-doctor/fake_female-doctor_0011.png,,cnndetection,0.0,0,test
fake_female-doctor_0012,female-doctor,1,/content/drive/MyDrive/project/data/high_pass_residuals/fake/female-doctor/fake_female-doctor_0012.png,,cnndetection,7.748603820800781e-07,0,test
fake_female-doctor_0013,female-doctor,1,/content/drive/MyDrive/project/data/high_pass_residuals/fake/female-doctor/fake_female-doctor_0013.png,,cnndetection,0.0,0,test
fake_female-doctor_0014,female-doctor,1,/content/drive/MyDrive/project/data/high_pass_residuals/fake/female-doctor/fake_female-doctor_0014.png,,cnndetection,0.00042557716369628906,0,test
fake_female-doctor_0015,female-doctor,1,/content/drive/MyDrive/project/data/high_pass_residuals/fake/female-doctor/fake_female-doctor_0015.png,,cnndetection,0.0,0,test
fake_female-doctor_0016,female-doctor,1,/content/drive/MyDrive/project/data/high_pass_residuals/fake/female-doctor/fake_female-doctor_0016.png,,cnndetection,5.960464477539063e-08,0,test
fake_female-doctor_0017,female-doctor,1,/content/drive/MyDrive/project/data/high_pass_residuals/fake/female-doctor/fake_female-doctor_0017.png,,cnndetection,0.0,0,test
fake_female-doctor_0018,female-doctor,1,/content/drive/MyDrive/project/data/high_pass_residuals/fake/female-doctor/fake_female-doctor_0018.png,,cnndetection,0.0029239654541015625,0,test
fake_female-doctor_0019,female-doctor,1,/content/drive/MyDrive/project/data/high_pass_residuals/fake/female-doctor/fake_female-doctor_0019.png,,cnndetection,0.0,0,test
fake_female-doctor_0020,female-doctor,1,/content/drive/MyDrive/project/data/high_pass_residuals/fake/female-doctor/fake_female-doctor_0020.png,,cnndetection,0.0,0,test
fake_female-doctor_0021,female-doctor,1,/content/drive/MyDrive/project/data/high_pass_residuals/fake/female-doctor/fake_female-doctor_0021.png,,cnndetection,0.0010480880737304688,0,test
fake_female-doctor_0022,female-doctor,1,/content/drive/MyDrive/project/data/high_pass_residuals/fake/female-doctor/fake_female-doctor_0022.png,,cnndetection,2.4497509002685547e-05,0,test
fake_female-doctor_0023,female-doctor,1,/content/drive/MyDrive/project/data/high_pass_residuals/fake/female-doctor/fake_female-doctor_0023.png,,cnndetection,0.0,0,test
fake_female-doctor_0024,female-doctor,1,/content/drive/MyDrive/project/data/high_pass_residuals/fake/female-doctor/fake_female-doctor_0024.png,,cnndetection,0.0,0,test
fake_female-doctor_0025,female-doctor,1,/content/drive/MyDrive/project/data/high_pass_residuals/fake/female-doctor/fake_female-doctor_0025.png,,cnndetection,0.00023233890533447266,0,test
fake_female-doctor_0026,female-doctor,1,/content/drive/MyDrive/project/data/high_pass_residuals/fake/female-doctor/fake_female-doctor_0026.png,,cnndetection,0.0,0,test
fake_female-doctor_0027,female-doctor,1,/content/drive/MyDrive/project/data/high_pass_residuals/fake/female-doctor/fake_female-doctor_0027.png,,cnndetection,5.364418029785156e-07,0,test
fake_female-doctor_0028,female-doctor,1,/content/drive/MyDrive/project/data/high_pass_residuals/fake/female-doctor/fake_female-doctor_0028.png,,cnndetection,0.0,0,test
fake_female-doctor_0029,female-doctor,1,/content/drive/MyDrive/project/data/high_pass_residuals/fake/female-doctor/fake_female-doctor_0029.png,,cnndetection,0.0,0,test
fake_female-doctor_0030,female-doctor,1,/content/drive/MyDrive/project/data/high_pass_residuals/fake/female-doctor/fake_female-doctor_0030.png,,cnndetection,5.960464477539063e-08,0,test
fake_female-doctor_0031,female-doctor,1,/content/drive/MyDrive/project/data/high_pass_residuals/fake/female-doctor/fake_female-doctor_0031.png,,cnndetection,0.0,0,test
fake_female-doctor_0032,female-doctor,1,/content/drive/MyDrive/project/data/high_pass_residuals/fake/female-doctor/fake_female-doctor_0032.png,,cnndetection,1.9848346710205078e-05,0,test
fake_female-doctor_0033,female-doctor,1,/content/drive/MyDrive/project/data/high_pass_residuals/fake/female-doctor/fake_female-doctor_0033.png,,cnndetection,0.0,0,test
fake_female-doctor_0034,female-doctor,1,/content/drive/MyDrive/project/data/high_pass_residuals/fake/female-doctor/fake_female-doctor_0034.png,,cnndetection,0.0,0,test
fake_female-doctor_0035,female-doctor,1,/content/drive/MyDrive/project/data/high_pass_residuals/fake/female-doctor/fake_female-doctor_0035.png,,cnndetection,0.0,0,test
fake_female-doctor_0036,female-doctor,1,/content/drive/MyDrive/project/data/high_pass_residuals/fake/female-doctor/fake_female-doctor_0036.png,,cnndetection,0.0,0,test
fake_female-doctor_0037,female-doctor,1,/content/drive/MyDrive/project/data/high_pass_residuals/fake/female-doctor/fake_female-doctor_0037.png,,cnndetection,0.0,0,test
fake_female-doctor_0038,female-doctor,1,/content/drive/MyDrive/project/data/high_pass_residuals/fake/female-doctor/fake_female-doctor_0038.png,,cnndetection,0.0,0,test
fake_female-doctor_0039,female-doctor,1,/content/drive/MyDrive/project/data/high_pass_residuals/fake/female-doctor/fake_female-doctor_0039.png,,cnndetection,0.0,0,test
fake_female-doctor_0040,female-doctor,1,/content/drive/MyDrive/project/data/high_pass_residuals/fake/female-doctor/fake_female-doctor_0040.png,,cnndetection,0.0,0,test
fake_female-doctor_0041,female-doctor,1,/content/drive/MyDrive/project/data/high_pass_residuals/fake/female-doctor/fake_female-doctor_0041.png,,cnndetection,0.0,0,test
fake_female-doctor_0042,female-doctor,1,/content/drive/MyDrive/project/data/high_pass_residuals/fake/female-doctor/fake_female-doctor_0042.png,,cnndetection,0.0,0,test
fake_female-doctor_0043,female-doctor,1,/content/drive/MyDrive/project/data/high_pass_residuals/fake/female-doctor/fake_female-doctor_0043.png,,cnndetection,5.3048133850097656e-05,0,test
